date,store_id,product,region,sales
2022-04-20,103,Grocery,South,538.5075242179881
2022-04-20,103,Grocery,East,1459.6166019227742
2022-04-20,103,Clothing,West,1514.7755501093052
2022-04-20,103,Clothing,South,1076.2837284037469
2022-04-20,104,Clothing,West,1149.7392913258775
2022-04-20,104,Grocery,North,1583.453855770233
2022-04-20,105,Grocery,East,267.6206833500863
2022-04-20,105,Electronics,North,828.8487511874301
2022-04-20,105,Electronics,West,1432.1181870019411
2022-04-21,101,Furniture,East,170.8104832917879
2022-04-21,101,Clothing,East,1863.3326403008268
2022-04-21,102,Clothing,North,566.062368117083
2022-04-21,102,Grocery,West,851.2162766076289
2022-04-21,103,Clothing,West,1083.0044623889398
2022-04-21,103,Electronics,South,357.3120235477508
2022-04-21,104,Electronics,North,318.5152692253746
2022-04-21,104,Grocery,East,548.9929262647981
2022-04-21,104,Grocery,South,811.2469083742169
2022-04-21,104,Electronics,North,1661.535240836301
2022-04-21,105,Grocery,North,302.44607097905543
2022-04-21,105,Grocery,South,142.6519678811998
2022-04-22,101,Furniture,North,2099.649265899642
2022-04-22,101,Electronics,North,1760.8592605437714
2022-04-22,102,Electronics,North,1703.4621030832905
2022-04-22,102,Furniture,North,924.9787663608739
2022-04-22,102,Furniture,East,1534.40495967436
2022-04-22,102,Clothing,South,1596.1205286953257
2022-04-22,103,Grocery,West,1129.6869805705808
2022-04-22,104,Clothing,East,1354.4366641257918
2022-04-22,104,Clothing,West,1982.4312336184016
2022-04-22,105,Grocery,South,174.3847661882236
2022-04-22,105,Electronics,North,875.093202593899
2022-04-23,101,Electronics,South,1885.0394666457275
2022-04-23,101,Furniture,South,1215.743611626222
2022-04-23,101,Grocery,East,1730.9606056557839
2022-04-23,102,Furniture,South,895.4343232843837
2022-04-23,102,Furniture,North,1771.8544114498097
2022-04-23,103,Electronics,East,646.8978456598529
2022-04-23,103,Furniture,East,249.14202859529917
2022-04-23,104,Clothing,North,628.028693635366
2022-04-23,104,Clothing,South,621.9795029474705
2022-04-23,105,Electronics,East,705.554125681427
2022-04-23,105,Furniture,East,2211.652835009929
2022-04-24,101,Furniture,West,254.23125391670044
2022-04-24,101,Grocery,East,305.63752769991686
2022-04-24,101,Electronics,South,192.37861596747533
2022-04-24,102,Electronics,East,1461.621526369118
2022-04-24,102,Furniture,West,412.81458144149394
2022-04-24,102,Grocery,North,1623.5991597195834
2022-04-24,103,Clothing,East,438.5544351770567
2022-04-24,103,Clothing,West,528.3031175806168
2022-04-24,103,Furniture,West,303.8732447675518
2022-04-24,104,Furniture,South,482.62262511218154
2022-04-24,104,Furniture,West,834.7432507980793
2022-04-24,104,Electronics,South,317.40009100658654
2022-04-24,105,Electronics,North,121.9959975779397
2022-04-24,105,Furniture,North,1887.8455582194213
2022-04-25,101,Grocery,North,1783.8092557316986
2022-04-25,101,Clothing,North,1611.0792579453525
2022-04-25,101,Grocery,East,1261.2956386347817
2022-04-25,102,Furniture,North,633.5971778948757
2022-04-25,102,Furniture,North,1970.8486256052652
2022-04-25,102,Clothing,East,1991.0077578445837
2022-04-25,102,Clothing,North,736.6387102742997
2022-04-25,103,Grocery,West,2067.804567669286
2022-04-25,103,Furniture,West,1173.357185269398
2022-04-25,104,Electronics,North,399.6694922637525
2022-04-25,104,Grocery,West,1096.6056552577836
2022-04-25,104,Electronics,West,719.9893947792605
2022-04-25,104,Furniture,East,1697.8455188995947
2022-04-25,105,Clothing,West,919.4825497712282
2022-04-25,105,Grocery,South,183.68244398038505
2022-04-26,101,Electronics,East,136.544234580672
2022-04-26,101,Furniture,North,219.38135360544516
2022-04-26,102,Furniture,West,1173.5844428709024
2022-04-26,102,Grocery,North,505.8112338780195
2022-04-26,102,Grocery,North,730.988547588375
2022-04-26,102,Furniture,West,1305.6029435886471
2022-04-26,103,Electronics,South,2048.975488248771
2022-04-26,104,Furniture,West,791.8445332493038
2022-04-26,104,Electronics,South,442.49580721254944
2022-04-26,105,Grocery,East,1736.7306740323866
2022-04-26,105,Electronics,North,466.7787211816908
2022-04-26,105,Clothing,South,1806.2918208340561
2022-04-26,105,Electronics,South,712.5631784462279
2022-04-27,101,Clothing,South,1937.1815363625103
2022-04-27,102,Electronics,West,1453.1105766936075
2022-04-27,102,Clothing,North,1886.3700961384466
2022-04-27,102,Clothing,West,1623.6879938346294
2022-04-27,103,Grocery,West,137.51598506802526
2022-04-27,103,Furniture,South,1043.1624610532608
2022-04-27,104,Grocery,South,1054.367494274112
2022-04-27,104,Grocery,East,1297.3852597267528
2022-04-27,104,Clothing,North,1542.7809669643607
2022-04-27,105,Grocery,East,196.17993194837555
2022-04-28,101,Furniture,West,1045.921334730134
2022-04-28,101,Grocery,South,964.9790472817643
2022-04-28,102,Grocery,South,1135.1199736753133
2022-04-28,102,Grocery,West,154.40338602877935
2022-04-28,103,Clothing,North,1668.9735995911599
2022-04-28,104,Furniture,West,1718.9152514137231
2022-04-28,104,Grocery,South,1842.505170758372
2022-04-28,104,Furniture,West,655.0750920602803
2022-04-28,104,Electronics,West,427.0963137970606
2022-04-28,105,Grocery,West,1370.7105373577974
2022-04-28,105,Clothing,West,1974.7742879265652
2022-04-29,101,Grocery,East,1670.2154462446622
2022-04-29,101,Electronics,East,545.0136902287176
2022-04-29,102,Furniture,North,1739.7404303418625
2022-04-29,102,Electronics,South,489.3134624688192
2022-04-29,102,Electronics,West,753.7565632644361
2022-04-29,103,Electronics,East,659.2876513578643
2022-04-29,103,Clothing,South,1592.5721945789298
2022-04-29,103,Electronics,North,1615.178665739735
2022-04-29,103,Clothing,East,1092.7535900972712
2022-04-29,104,Grocery,South,1617.5089856386885
2022-04-29,105,Grocery,North,1376.5122086251563
2022-04-29,105,Clothing,East,88.37959937254085
2022-04-30,101,Electronics,South,1107.1330179920487
2022-04-30,101,Furniture,North,1282.7713304627118
2022-04-30,101,Grocery,West,257.16996459158986
2022-04-30,101,Furniture,South,543.9937931982824
2022-04-30,102,Grocery,South,181.38466380847646
2022-04-30,103,Electronics,South,1615.5684541480548
2022-04-30,104,Electronics,West,675.407768636889
2022-04-30,104,Furniture,West,648.5501979455921
2022-04-30,105,Grocery,North,915.216905740327
2022-04-30,105,Grocery,North,939.3928348698927
2022-04-30,105,Grocery,West,244.4634320754893
2022-04-30,105,Clothing,South,1100.099887607246
2022-05-01,101,Furniture,West,2247.6593484716805
2022-05-01,101,Electronics,West,863.9484779453974
2022-05-01,101,Clothing,North,1549.5254263931292
2022-05-01,101,Furniture,South,247.86340641428714
2022-05-01,102,Furniture,West,1081.6451723032726
2022-05-01,103,Furniture,West,1484.7253047426898
2022-05-01,103,Furniture,West,510.46941453556883
2022-05-01,104,Clothing,North,1566.940964780188
2022-05-01,105,Furniture,East,1258.867665541593
2022-05-01,105,Clothing,South,356.4344732183809
2022-05-01,105,Grocery,West,760.1294123426572
2022-05-01,105,Furniture,North,680.572371093601
2022-05-02,101,Furniture,West,1033.218178479564
2022-05-02,101,Clothing,West,1935.8658744749087
2022-05-02,101,Electronics,North,1255.121700178134
2022-05-02,102,Furniture,West,685.2983669512889
2022-05-02,102,Clothing,West,1435.4639149358372
2022-05-02,103,Electronics,East,1877.7415526874963
2022-05-02,104,Electronics,North,661.075300648942
2022-05-02,105,Grocery,West,1534.859066982433
2022-05-02,105,Clothing,East,402.2131840553779
2022-05-02,105,Clothing,West,1455.281773627211
2022-05-03,101,Clothing,North,893.655897449625
2022-05-03,102,Grocery,North,255.40429375349774
2022-05-03,102,Grocery,South,1809.8082550978602
2022-05-03,102,Electronics,South,94.74789325695802
2022-05-03,103,Furniture,North,638.941027469621
2022-05-03,103,Electronics,South,1215.632061284929
2022-05-03,103,Grocery,West,267.5323517029521
2022-05-03,103,Furniture,South,173.08225014021366
2022-05-03,104,Grocery,North,768.744105249446
2022-05-03,104,Grocery,East,483.97703362707813
2022-05-03,105,Clothing,South,561.2724274046352
2022-05-04,101,Grocery,South,1856.5013935745965
2022-05-04,101,Furniture,West,1440.3890982301943
2022-05-04,102,Electronics,East,1330.3179317172317
2022-05-04,102,Electronics,South,1802.725242141852
2022-05-04,102,Furniture,North,1275.378291036338
2022-05-04,102,Electronics,North,284.98924923025334
2022-05-04,103,Grocery,West,571.5059036886887
2022-05-04,103,Furniture,North,333.89769344901754
2022-05-04,103,Clothing,West,987.770406878752
2022-05-04,103,Furniture,South,404.1600731407435
2022-05-04,104,Grocery,North,660.5644783993264
2022-05-04,104,Grocery,East,552.1231253302709
2022-05-04,105,Grocery,West,995.8300513173255
2022-05-04,105,Furniture,East,1937.2711847749697
2022-05-04,105,Clothing,North,2019.8538808049968
2022-05-05,101,Grocery,West,726.3558088513793
2022-05-05,101,Electronics,South,1707.2884131205117
2022-05-05,101,Furniture,East,937.5352352975847
2022-05-05,101,Furniture,East,372.58651622138814
2022-05-05,102,Clothing,East,1582.930726383784
2022-05-05,102,Furniture,North,1742.1736229665994
2022-05-05,102,Furniture,North,408.99068659744955
2022-05-05,102,Grocery,East,899.7532520963119
2022-05-05,103,Electronics,West,219.30936641233714
2022-05-05,103,Clothing,South,899.0344694440143
2022-05-05,103,Electronics,North,127.49763693402855
2022-05-05,104,Grocery,West,142.95013725399542
2022-05-05,104,Grocery,North,1331.7545619033951
2022-05-05,104,Electronics,North,87.18477984266976
2022-05-05,105,Furniture,North,446.3904753046633
2022-05-06,101,Clothing,East,1556.8991242723
2022-05-06,101,Electronics,North,1511.1272255811814
2022-05-06,101,Electronics,West,1071.9060337937863
2022-05-06,102,Clothing,South,1810.2504221621602
2022-05-06,102,Grocery,East,185.78613428062172
2022-05-06,103,Clothing,West,955.7417932244144
2022-05-06,103,Furniture,North,529.300573321945
2022-05-06,104,Electronics,North,1148.2366590357813
2022-05-06,104,Grocery,East,1648.1679911349274
2022-05-06,104,Electronics,South,173.1759027967383
2022-05-06,104,Grocery,East,905.2032276583441
2022-05-06,105,Electronics,North,1765.2679045519617
2022-05-07,101,Furniture,East,1395.7076306293222
2022-05-07,101,Clothing,North,486.461876769894
2022-05-07,101,Grocery,North,153.74412697590327
2022-05-07,102,Electronics,South,881.4220466868857
2022-05-07,103,Grocery,South,658.6226385144614
2022-05-07,103,Furniture,North,1376.5987580465178
2022-05-07,103,Clothing,East,560.1695671460627
2022-05-07,104,Electronics,North,403.83200295139835
2022-05-07,104,Clothing,West,1318.4289533424221
2022-05-07,104,Grocery,South,925.3638692303721
2022-05-07,104,Furniture,East,337.1049280766873
2022-05-07,105,Furniture,West,947.780354551258
2022-05-08,101,Furniture,West,997.1867186476483
2022-05-08,101,Clothing,North,1872.9812278647078
2022-05-08,101,Grocery,West,888.0189060729807
2022-05-08,101,Grocery,South,955.2505814234466
2022-05-08,102,Electronics,South,281.4355177980149
2022-05-08,102,Clothing,West,323.5187076000267
2022-05-08,102,Furniture,South,1565.285962768828
2022-05-08,102,Clothing,South,1916.819366980817
2022-05-08,103,Grocery,East,1427.118372677706
2022-05-08,104,Clothing,West,772.9197902305119
2022-05-08,104,Furniture,South,1973.2537974134455
2022-05-08,104,Clothing,South,899.8167350514165
2022-05-08,105,Furniture,West,501.34760934420416
2022-05-09,101,Furniture,South,281.2649832891829
2022-05-09,101,Electronics,East,503.4028220787079
2022-05-09,102,Grocery,South,569.1344421883796
2022-05-09,102,Electronics,West,1326.1447199532786
2022-05-09,103,Electronics,East,275.56033197097776
2022-05-09,103,Electronics,West,1142.6922192432257
2022-05-09,103,Clothing,East,523.1781766466414
2022-05-09,104,Furniture,North,740.68955326687
2022-05-09,104,Electronics,West,670.2236793705232
2022-05-09,105,Electronics,West,473.88317182744976
2022-05-10,101,Clothing,East,1688.878540148775
2022-05-10,101,Clothing,West,866.1202843895453
2022-05-10,101,Grocery,North,1553.0728509167302
2022-05-10,101,Grocery,South,411.8363655134577
2022-05-10,102,Furniture,West,1367.941179485146
2022-05-10,102,Electronics,West,1132.8688545082623
2022-05-10,102,Grocery,South,912.6512753107697
2022-05-10,102,Electronics,South,1780.0147121726877
2022-05-10,103,Grocery,West,662.5551860084489
2022-05-10,103,Clothing,East,1548.095775118698
2022-05-10,103,Clothing,South,1462.322897417314
2022-05-10,104,Grocery,South,1234.0621207938746
2022-05-10,104,Clothing,West,145.60088752665905
2022-05-10,105,Furniture,South,1080.6852263205453
2022-05-11,101,Furniture,South,216.21963402512208
2022-05-11,101,Grocery,South,630.2554465698564
2022-05-11,101,Clothing,West,1941.997542232449
2022-05-11,102,Clothing,South,1725.5311443212563
2022-05-11,102,Furniture,North,989.5400377530652
2022-05-11,103,Clothing,North,1381.203182343105
2022-05-11,104,Clothing,South,258.2392042535781
2022-05-11,105,Electronics,East,1549.3749034129664
2022-05-11,105,Electronics,East,1193.8331909090123
2022-05-12,101,Electronics,South,1331.035717077071
2022-05-12,101,Clothing,East,1815.7354594069805
2022-05-12,101,Grocery,East,88.60197202516048
2022-05-12,101,Furniture,East,1535.7467811308322
2022-05-12,102,Clothing,East,1219.4873835090016
2022-05-12,103,Clothing,North,1729.0558629746631
2022-05-12,103,Clothing,South,1649.5572561952604
2022-05-12,103,Grocery,North,935.8564082509222
2022-05-12,103,Grocery,South,1742.5797870130073
2022-05-12,104,Furniture,West,809.4528410647602
2022-05-12,104,Grocery,North,2068.068857951785
2022-05-12,105,Furniture,South,1554.2562912237759
2022-05-13,101,Furniture,West,786.9542595324397
2022-05-13,101,Clothing,East,249.81642577843647
2022-05-13,101,Furniture,South,1541.9436307796661
2022-05-13,101,Furniture,South,1081.16691667391
2022-05-13,102,Grocery,South,198.43818662265645
2022-05-13,102,Clothing,South,1614.9271283733674
2022-05-13,102,Electronics,North,1247.155795050719
2022-05-13,103,Furniture,South,1615.9084634290957
2022-05-13,103,Electronics,South,865.0617392757804
2022-05-13,103,Clothing,East,829.3013153768499
2022-05-13,104,Furniture,East,1472.447497092601
2022-05-13,104,Electronics,North,618.2164671012404
2022-05-13,104,Furniture,North,1581.923950400208
2022-05-13,104,Clothing,West,1282.169228338746
2022-05-13,105,Furniture,West,673.5723651154848
2022-05-13,105,Furniture,South,686.9071869978668
2022-05-13,105,Clothing,South,1192.717550733122
2022-05-14,101,Furniture,North,1940.361642185921
2022-05-14,102,Furniture,South,1504.0716464549032
2022-05-14,102,Furniture,West,1450.1460171551353
2022-05-14,103,Electronics,North,662.3522271370571
2022-05-14,103,Electronics,North,101.41793286978967
2022-05-14,103,Furniture,East,404.2177232180453
2022-05-14,103,Furniture,West,1056.682995164006
2022-05-14,104,Grocery,West,429.46474734914875
2022-05-14,104,Clothing,North,553.4419067027028
2022-05-14,104,Furniture,East,1827.4955072023706
2022-05-14,104,Furniture,East,1798.6836761290954
2022-05-14,105,Clothing,North,2021.871090666716
2022-05-14,105,Electronics,West,1323.7515531152987
2022-05-14,105,Grocery,West,1436.7937499603493
2022-05-14,105,Electronics,West,393.27076321709137
2022-05-15,101,Clothing,North,1024.691958718846
2022-05-15,102,Electronics,North,337.04334908751525
2022-05-15,102,Grocery,North,218.76116471556065
2022-05-15,102,Grocery,West,1760.988485933513
2022-05-15,103,Furniture,South,550.7457712615321
2022-05-15,104,Grocery,West,1400.1403877260009
2022-05-15,104,Clothing,East,1654.6681293897007
2022-05-15,104,Furniture,North,409.2961111094082
2022-05-15,104,Clothing,North,2208.5274493327756
2022-05-15,105,Furniture,East,1619.0939097948408
2022-05-15,105,Clothing,North,1522.620241079259
2022-05-15,105,Grocery,West,915.1110974852336
2022-05-16,101,Furniture,East,397.1504763507654
2022-05-16,101,Electronics,South,1473.0406108673535
2022-05-16,101,Electronics,South,1818.3104151703928
2022-05-16,101,Electronics,South,1583.144753461244
2022-05-16,102,Clothing,North,572.8674609485116
2022-05-16,103,Electronics,North,1770.5696301977034
2022-05-16,103,Clothing,South,1064.791238475204
2022-05-16,104,Furniture,North,1162.170026494993
2022-05-16,104,Electronics,West,473.38506487843176
2022-05-16,104,Grocery,West,1472.8553238348911
2022-05-16,104,Electronics,South,1048.1487986817444
2022-05-16,105,Grocery,North,1518.135665632212
2022-05-16,105,Furniture,South,1920.194415447904
2022-05-17,101,Grocery,North,1490.400582365772
2022-05-17,101,Clothing,West,1439.2072523755226
2022-05-17,102,Furniture,North,1994.5673533331212
2022-05-17,102,Grocery,West,371.2945162924502
2022-05-17,102,Electronics,South,1267.2734518477378
2022-05-17,102,Clothing,East,1870.931044658838
2022-05-17,103,Electronics,South,1529.1119647866037
2022-05-17,103,Electronics,South,1373.6704024526982
2022-05-17,104,Furniture,East,1138.9021461200914
2022-05-17,104,Grocery,West,80.41645443685312
2022-05-17,104,Furniture,North,546.2073989944487
2022-05-17,104,Grocery,South,949.8118357201429
2022-05-17,105,Clothing,North,465.0186496009975
2022-05-18,101,Clothing,West,371.64406171580845
2022-05-18,101,Clothing,East,78.52957643556223
2022-05-18,101,Grocery,South,79.23212355502835
2022-05-18,102,Grocery,North,321.64193279939565
2022-05-18,102,Grocery,East,844.0240455316003
2022-05-18,102,Grocery,West,681.3776364794657
2022-05-18,103,Furniture,North,547.9926103260151
2022-05-18,104,Grocery,North,1118.1396156272676
2022-05-18,105,Furniture,South,730.3689275338098
2022-05-19,101,Electronics,South,874.5936313538976
2022-05-19,101,Furniture,South,1685.8295926674691
2022-05-19,101,Furniture,West,1304.5571221227165
2022-05-19,102,Clothing,South,606.9920443389568
2022-05-19,103,Furniture,South,1024.297621835693
2022-05-19,103,Furniture,South,1798.3326256764055
2022-05-19,104,Clothing,West,221.1807172906969
2022-05-19,104,Electronics,East,581.0417302599145
2022-05-19,104,Clothing,West,858.9967969219848
2022-05-19,104,Furniture,East,1101.1012037209061
2022-05-19,105,Furniture,West,1945.7655688415084
2022-05-19,105,Clothing,East,761.0786716980274
2022-05-19,105,Electronics,West,2016.5135917799914
2022-05-20,101,Clothing,North,1786.7024775256668
2022-05-20,101,Electronics,North,797.5624512578914
2022-05-20,101,Clothing,South,431.1327236590288
2022-05-20,101,Clothing,West,512.1044766261618
2022-05-20,102,Grocery,South,239.91786442557316
2022-05-20,102,Grocery,West,616.6045939236876
2022-05-20,102,Electronics,East,1457.9188250544062
2022-05-20,103,Electronics,West,116.91116537398449
2022-05-20,103,Electronics,South,1699.7832150380386
2022-05-20,103,Electronics,North,820.473583003002
2022-05-20,103,Grocery,West,1052.0064195995574
2022-05-20,104,Electronics,East,1234.420371999259
2022-05-20,105,Grocery,South,413.6007932390314
2022-05-20,105,Furniture,East,1721.6392269527394
2022-05-20,105,Clothing,East,341.0258763245746
2022-05-21,101,Clothing,North,596.7991297651205
2022-05-21,101,Grocery,East,1025.214757052289
2022-05-21,101,Electronics,South,1179.4388807104829
2022-05-21,101,Grocery,North,2002.221668203821
2022-05-21,102,Clothing,North,191.4810263078094
2022-05-21,102,Grocery,South,1195.2662657207777
2022-05-21,102,Electronics,East,1331.8029831202196
2022-05-21,102,Grocery,West,352.32217322614
2022-05-21,103,Clothing,West,1295.5167732644773
2022-05-21,103,Electronics,East,299.0717252881666
2022-05-21,103,Grocery,North,1997.08753407962
2022-05-21,104,Grocery,West,1023.4259784195563
2022-05-21,105,Grocery,South,551.1880794131658
2022-05-21,105,Grocery,North,250.68467344252556
2022-05-21,105,Clothing,West,1177.6038735700022
2022-05-21,105,Electronics,South,693.5404491280491
2022-05-22,101,Grocery,South,305.02734168989195
2022-05-22,101,Grocery,East,974.1275651156352
2022-05-22,102,Furniture,South,957.6460907566504
2022-05-22,102,Electronics,North,470.61150658621875
2022-05-22,102,Clothing,North,789.0458203924846
2022-05-22,102,Furniture,East,1253.6970821642724
2022-05-22,103,Electronics,South,1034.18824240206
2022-05-22,103,Furniture,North,720.3422809843137
2022-05-22,103,Electronics,South,1252.202464314949
2022-05-22,103,Electronics,South,655.7522666027983
2022-05-22,104,Furniture,South,1591.8906203159747
2022-05-22,104,Electronics,North,893.6852520749449
2022-05-22,104,Electronics,West,1342.7412599061215
2022-05-22,104,Furniture,West,674.4317046790399
2022-05-22,105,Furniture,East,718.2101510516635
2022-05-23,101,Clothing,West,1355.8131442989306
2022-05-23,101,Electronics,West,1336.0559452391321
2022-05-23,101,Clothing,North,1225.4067896120396
2022-05-23,101,Electronics,South,1642.2971299943508
2022-05-23,102,Furniture,South,2172.6103626516133
2022-05-23,103,Clothing,South,832.9707798988312
2022-05-23,103,Grocery,North,971.293924689132
2022-05-23,104,Grocery,South,461.5576438314915
2022-05-23,104,Furniture,South,564.5441068060682
2022-05-23,104,Furniture,North,1284.3538993096056
2022-05-23,104,Electronics,West,58.478456503706894
2022-05-23,105,Clothing,East,2001.1586488079179
2022-05-23,105,Clothing,West,1278.9994198067234
2022-05-23,105,Clothing,North,432.55918077780575
2022-05-24,101,Furniture,West,255.7706123130094
2022-05-24,101,Grocery,South,2087.8055436891955
2022-05-24,101,Clothing,West,795.3507386873712
2022-05-24,101,Clothing,West,1659.293653391409
2022-05-24,102,Furniture,South,877.1963868705959
2022-05-24,102,Electronics,East,352.98720831077924
2022-05-24,103,Furniture,West,436.68212134092124
2022-05-24,103,Clothing,North,1397.99088699105
2022-05-24,103,Furniture,North,366.45320470957034
2022-05-24,104,Grocery,South,1265.3355693743713
2022-05-24,104,Clothing,North,1285.1730601990052
2022-05-24,104,Furniture,North,868.1303169609544
2022-05-24,104,Clothing,South,1526.9328593678783
2022-05-24,105,Clothing,West,359.794818949671
2022-05-24,105,Clothing,North,413.09102078700255
2022-05-25,101,Furniture,West,751.6081524278509
2022-05-25,101,Clothing,South,224.7822466956793
2022-05-25,101,Grocery,West,396.2148337227171
2022-05-25,102,Grocery,West,475.06763219328343
2022-05-25,102,Grocery,West,1527.9413624427125
2022-05-25,103,Furniture,East,1519.298897810733
2022-05-25,103,Furniture,West,1096.0661552225395
2022-05-25,104,Furniture,South,271.26636945395
2022-05-25,104,Grocery,West,783.1211954466628
2022-05-25,104,Furniture,West,810.9511937574362
2022-05-25,104,Clothing,South,367.5023901678731
2022-05-25,105,Clothing,South,862.8971362884967
2022-05-25,105,Clothing,South,395.9781555915291
2022-05-25,105,Furniture,West,44.88442636975877
2022-05-25,105,Grocery,East,717.4534204517378
2022-05-26,101,Clothing,East,1505.1950019250569
2022-05-26,101,Furniture,South,1207.1783723119015
2022-05-26,101,Furniture,North,405.6277426849476
2022-05-26,102,Electronics,West,250.1034820106271
2022-05-26,102,Clothing,West,698.661741230393
2022-05-26,103,Clothing,West,1294.4687840358781
2022-05-26,103,Clothing,South,522.9213926627456
2022-05-26,104,Clothing,South,1045.5856532479975
2022-05-26,104,Grocery,South,128.81167783552326
2022-05-26,105,Clothing,East,551.7124801162394
2022-05-26,105,Electronics,East,200.81128285090796
2022-05-27,101,Furniture,South,2036.3374315795097
2022-05-27,102,Clothing,South,486.18480918972523
2022-05-27,103,Electronics,East,1025.4756640323421
2022-05-27,103,Furniture,West,306.27389609627824
2022-05-27,103,Electronics,South,1066.7908684221288
2022-05-27,103,Clothing,East,1828.9848894741951
2022-05-27,104,Electronics,South,1685.873442817311
2022-05-27,104,Clothing,South,1584.4714636109416
2022-05-27,104,Furniture,South,1462.0829292641242
2022-05-27,105,Furniture,South,826.7121203748964
2022-05-28,101,Clothing,West,871.9480628609323
2022-05-28,102,Electronics,East,1005.0147004973995
2022-05-28,103,Grocery,North,599.7359862960974
2022-05-28,103,Electronics,South,1349.9461103726935
2022-05-28,104,Furniture,West,1338.1632071982835
2022-05-28,104,Clothing,South,893.145652380563
2022-05-28,105,Electronics,North,791.2870480203666
2022-05-29,101,Electronics,East,799.4839293497444
2022-05-29,102,Clothing,North,487.0444613946491
2022-05-29,102,Grocery,South,997.8474461361711
2022-05-29,102,Furniture,West,604.144857782102
2022-05-29,102,Clothing,East,976.3380704436986
2022-05-29,103,Clothing,South,765.767773975863
2022-05-29,103,Grocery,East,427.71571961910576
2022-05-29,103,Clothing,West,330.39334193689575
2022-05-29,103,Furniture,West,2197.4057515045592
2022-05-29,104,Electronics,North,1355.643223859322
2022-05-29,104,Electronics,South,895.0974381200677
2022-05-29,105,Furniture,West,1621.4485150341914
2022-05-30,101,Grocery,South,1654.9607970804423
2022-05-30,102,Clothing,West,1268.3227351680835
2022-05-30,103,Electronics,North,1997.3116119392992
2022-05-30,103,Grocery,South,1912.952483054414
2022-05-30,103,Electronics,East,658.1159166275735
2022-05-30,104,Clothing,South,1013.6587995843169
2022-05-30,104,Grocery,North,1645.5027498762925
2022-05-30,104,Electronics,South,387.4417013080119
2022-05-30,105,Grocery,West,743.8375364010324
2022-05-30,105,Furniture,North,1353.5288250345222
2022-05-30,105,Grocery,West,171.2974942717729
2022-05-31,101,Grocery,West,79.95378857338207
2022-05-31,101,Grocery,South,423.3708343817947
2022-05-31,101,Grocery,West,403.7059011480917
2022-05-31,102,Grocery,West,1697.6806788316703
2022-05-31,102,Furniture,East,1032.8473667303208
2022-05-31,102,Clothing,South,577.6707089955142
2022-05-31,102,Furniture,North,377.6568133268113
2022-05-31,103,Clothing,East,457.4291184352835
2022-05-31,103,Electronics,West,227.787149428597
2022-05-31,104,Electronics,South,328.4814126381785
2022-05-31,104,Grocery,South,579.243525717827
2022-05-31,104,Furniture,South,1856.9469162095431
2022-05-31,105,Electronics,East,578.5039475402624
2022-05-31,105,Furniture,North,115.50783765127045
2022-05-31,105,Clothing,South,1236.6326561078504
2022-05-31,105,Clothing,South,1351.4601171714198
2022-06-01,101,Grocery,West,1281.446396613077
2022-06-01,102,Electronics,West,1476.2732069149358
2022-06-01,102,Grocery,South,946.4488683669664
2022-06-01,102,Clothing,South,1734.2993373735733
2022-06-01,103,Grocery,West,1106.5911481956614
2022-06-01,104,Electronics,East,757.5959267564848
2022-06-01,104,Clothing,South,267.6034894210851
2022-06-01,105,Clothing,West,1190.5133008011803
2022-06-01,105,Grocery,North,545.5270732451135
2022-06-01,105,Grocery,North,291.4457720382936
2022-06-02,101,Clothing,North,351.4852532984869
2022-06-02,101,Clothing,North,1973.2798244456535
2022-06-02,101,Grocery,East,104.79394443679182
2022-06-02,101,Grocery,North,651.1331185551903
2022-06-02,102,Furniture,North,159.96325455217715
2022-06-02,102,Clothing,East,1085.9142137574804
2022-06-02,102,Grocery,South,1622.871149277971
2022-06-02,103,Electronics,South,1814.337716895651
2022-06-02,103,Clothing,North,1988.6704978619312
2022-06-02,103,Clothing,South,818.8188292370334
2022-06-02,104,Furniture,North,1785.7077806888162
2022-06-02,105,Clothing,North,166.03504420039738
2022-06-02,105,Furniture,East,1272.8909698886553
2022-06-03,101,Grocery,South,1061.238204808086
2022-06-03,102,Electronics,East,1469.0142409107784
2022-06-03,103,Electronics,North,976.7946250395563
2022-06-03,103,Grocery,North,71.85574525163742
2022-06-03,103,Clothing,North,168.14340851583054
2022-06-03,104,Grocery,North,2067.739762928961
2022-06-03,105,Clothing,South,403.59288883096525
2022-06-03,105,Grocery,South,1118.8228177336139
2022-06-04,101,Furniture,East,1244.4517951726896
2022-06-04,102,Furniture,West,1807.1221079150698
2022-06-04,103,Grocery,West,748.6715016788404
2022-06-04,103,Grocery,West,1097.5109545234122
2022-06-04,103,Furniture,West,1054.647023916175
2022-06-04,103,Furniture,South,642.6806064836134
2022-06-04,104,Clothing,North,1029.3269361619984
2022-06-04,105,Clothing,East,948.2333037912216
2022-06-04,105,Clothing,South,102.74981122887937
2022-06-04,105,Grocery,North,2152.3702486026
2022-06-04,105,Clothing,West,370.65678936931215
2022-06-05,101,Electronics,South,280.63407323051047
2022-06-05,102,Grocery,East,384.4714699070439
2022-06-05,102,Clothing,South,1250.7002220688166
2022-06-05,102,Furniture,South,1286.2872638922381
2022-06-05,102,Electronics,North,818.9156919392723
2022-06-05,103,Electronics,South,898.8188788598422
2022-06-05,103,Furniture,North,1718.8340075251058
2022-06-05,104,Grocery,South,1428.4600538380257
2022-06-05,104,Clothing,East,1769.0251608920375
